1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
5,2,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.10294204816839815,1,0.005,-1
6,2,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.13882393571658885,1,0.005,-1
7,2,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.18159260482766348,1,0.005,-1
8,2,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.2984748558046002,1,0.005,-1
9,2,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.1627825093807058,1,0.005,-1
10,2,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2226037346202834,1,0.005,-1
11,2,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.2340248635296233,1,0.005,-1
12,2,23,"[2, 6, 1, 3, 2, 5, 1, 5, 6, 6]",24,13,0.18629232957661324,1,0.005,-1
13,2,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.18232193008467662,1,0.005,-1
14,2,6,"[0, 14, 1, 6, 5, 4, 5, 6, 4, 2]",31,16,0.2618035122971893,1,0.005,-1
15,2,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25948654583219916,1,0.005,-1
16,2,27,"[8, 7, 8, 4, 3, 2, 4, 10, 7, 2]",38,17,0.18628271185531972,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,3,23,"[2, 6, 1, 3, 2, 5, 1, 5, 6, 6]",24,13,0.18629232957661324,1,0.005,-1
3,3,0,"[114, 158, 100, 112, 123, 120, 118, 143, 107, 135]",46,16,0.0,1,0.005,-1
4,3,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.1377353673736141,1,0.005,-1
5,3,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.2340248635296233,1,0.005,-1
6,3,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.2113377866417999,1,0.005,-1
7,3,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.09357123614976603,1,0.005,-1
8,3,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.2981809593015526,1,0.005,-1
9,3,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.2627438087989543,1,0.005,-1
10,3,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.2984748558046002,1,0.005,-1
11,3,27,"[8, 7, 8, 4, 3, 2, 4, 10, 7, 2]",38,17,0.18628271185531972,1,0.005,-1
12,3,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.18159260482766348,1,0.005,-1
13,3,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.15118743441159915,1,0.005,-1
14,3,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.2888622750126863,1,0.005,-1
15,3,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.17392692974165283,1,0.005,-1
16,3,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25948654583219916,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,4,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25948654583219916,1,0.005,-1
3,4,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.09339000395441105,1,0.005,-1
4,4,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.2340248635296233,1,0.005,-1
5,4,0,"[114, 158, 100, 112, 123, 120, 118, 143, 107, 135]",46,16,0.0,1,0.005,-1
6,4,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.10294204816839815,1,0.005,-1
7,4,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.1377353673736141,1,0.005,-1
8,4,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2226037346202834,1,0.005,-1
9,4,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.15813674401147657,1,0.005,-1
10,4,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.2627438087989543,1,0.005,-1
11,4,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.2984748558046002,1,0.005,-1
12,4,23,"[2, 6, 1, 3, 2, 5, 1, 5, 6, 6]",24,13,0.18629232957661324,1,0.005,-1
13,4,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.2113377866417999,1,0.005,-1
14,4,21,"[8, 10, 5, 5, 8, 3, 8, 6, 8, 7]",52,16,0.09934632850801799,1,0.005,-1
15,4,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.09357123614976603,1,0.005,-1
16,4,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.1623731422245426,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,5,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.09357123614976603,1,0.005,-1
3,5,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.2340248635296233,1,0.005,-1
4,5,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.15118743441159915,1,0.005,-1
5,5,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.18159260482766348,1,0.005,-1
6,5,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.1377353673736141,1,0.005,-1
7,5,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25948654583219916,1,0.005,-1
8,5,22,"[2, 2, 2, 2, 7, 7, 8, 7, 7, 8]",35,17,0.19725608691079333,1,0.005,-1
9,5,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.2113377866417999,1,0.005,-1
10,5,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.13882393571658885,1,0.005,-1
11,5,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.18232193008467662,1,0.005,-1
12,5,6,"[0, 14, 1, 6, 5, 4, 5, 6, 4, 2]",31,16,0.2618035122971893,1,0.005,-1
13,5,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.17392692974165283,1,0.005,-1
14,5,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.1627825093807058,1,0.005,-1
15,5,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.2984748558046002,1,0.005,-1
16,5,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.06747136074378014,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,6,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.2981809593015526,1,0.005,-1
3,6,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.09357123614976603,1,0.005,-1
4,6,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.18232193008467662,1,0.005,-1
5,6,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.1377353673736141,1,0.005,-1
6,6,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.17392692974165283,1,0.005,-1
7,6,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.06747136074378014,1,0.005,-1
8,6,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.1623731422245426,1,0.005,-1
9,6,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2226037346202834,1,0.005,-1
10,6,23,"[2, 6, 1, 3, 2, 5, 1, 5, 6, 6]",24,13,0.18629232957661324,1,0.005,-1
11,6,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.15118743441159915,1,0.005,-1
12,6,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.15813674401147657,1,0.005,-1
13,6,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.2113377866417999,1,0.005,-1
14,6,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.13850443547949223,1,0.005,-1
15,6,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25948654583219916,1,0.005,-1
16,6,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.10294204816839815,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,7,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.1623731422245426,1,0.005,-1
3,7,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.2340248635296233,1,0.005,-1
4,7,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.2981809593015526,1,0.005,-1
5,7,21,"[8, 10, 5, 5, 8, 3, 8, 6, 8, 7]",52,16,0.09934632850801799,1,0.005,-1
6,7,6,"[0, 14, 1, 6, 5, 4, 5, 6, 4, 2]",31,16,0.2618035122971893,1,0.005,-1
7,7,22,"[2, 2, 2, 2, 7, 7, 8, 7, 7, 8]",35,17,0.19725608691079333,1,0.005,-1
8,7,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.1377353673736141,1,0.005,-1
9,7,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.1627825093807058,1,0.005,-1
10,7,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.13850443547949223,1,0.005,-1
11,7,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.13882393571658885,1,0.005,-1
12,7,23,"[2, 6, 1, 3, 2, 5, 1, 5, 6, 6]",24,13,0.18629232957661324,1,0.005,-1
13,7,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.06747136074378014,1,0.005,-1
14,7,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.18232193008467662,1,0.005,-1
15,7,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.18159260482766348,1,0.005,-1
16,7,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.2984748558046002,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,8,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.1377353673736141,1,0.005,-1
3,8,21,"[8, 10, 5, 5, 8, 3, 8, 6, 8, 7]",52,16,0.09934632850801799,1,0.005,-1
4,8,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.1623731422245426,1,0.005,-1
5,8,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.2113377866417999,1,0.005,-1
6,8,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.1627825093807058,1,0.005,-1
7,8,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.2888622750126863,1,0.005,-1
8,8,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.09339000395441105,1,0.005,-1
9,8,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.09357123614976603,1,0.005,-1
10,8,22,"[2, 2, 2, 2, 7, 7, 8, 7, 7, 8]",35,17,0.19725608691079333,1,0.005,-1
11,8,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.13241158194584665,1,0.005,-1
12,8,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2226037346202834,1,0.005,-1
13,8,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.17392692974165283,1,0.005,-1
14,8,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.15813674401147657,1,0.005,-1
15,8,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25948654583219916,1,0.005,-1
16,8,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.15118743441159915,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,9,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.1623731422245426,1,0.005,-1
3,9,5,"[5, 2, 3, 4, 3, 4, 6, 3, 4, 2]",25,11,0.14931374215482934,1,0.005,-1
4,9,21,"[8, 10, 5, 5, 8, 3, 8, 6, 8, 7]",52,16,0.09934632850801799,1,0.005,-1
5,9,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.09357123614976603,1,0.005,-1
6,9,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2226037346202834,1,0.005,-1
7,9,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.2888622750126863,1,0.005,-1
8,9,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.18232193008467662,1,0.005,-1
9,9,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.18159260482766348,1,0.005,-1
10,9,23,"[2, 6, 1, 3, 2, 5, 1, 5, 6, 6]",24,13,0.18629232957661324,1,0.005,-1
11,9,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.15813674401147657,1,0.005,-1
12,9,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.15118743441159915,1,0.005,-1
13,9,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.2627438087989543,1,0.005,-1
14,9,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.2984748558046002,1,0.005,-1
15,9,6,"[0, 14, 1, 6, 5, 4, 5, 6, 4, 2]",31,16,0.2618035122971893,1,0.005,-1
16,9,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.06747136074378014,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,10,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.09339000395441105,1,0.005,-1
3,10,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.13850443547949223,1,0.005,-1
4,10,0,"[114, 158, 100, 112, 123, 120, 118, 143, 107, 135]",46,16,0.0,1,0.005,-1
5,10,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.1627825093807058,1,0.005,-1
6,10,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2226037346202834,1,0.005,-1
7,10,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.10294204816839815,1,0.005,-1
8,10,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.18232193008467662,1,0.005,-1
9,10,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.17392692974165283,1,0.005,-1
10,10,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.09357123614976603,1,0.005,-1
11,10,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.15813674401147657,1,0.005,-1
12,10,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.18159260482766348,1,0.005,-1
13,10,23,"[2, 6, 1, 3, 2, 5, 1, 5, 6, 6]",24,13,0.18629232957661324,1,0.005,-1
14,10,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25948654583219916,1,0.005,-1
15,10,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.2627438087989543,1,0.005,-1
16,10,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.2981809593015526,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,11,12,"[6, 6, 3, 5, 3, 11, 5, 2, 4, 7]",36,16,0.1627825093807058,1,0.005,-1
3,11,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.13882393571658885,1,0.005,-1
4,11,28,"[3, 4, 5, 2, 3, 4, 1, 5, 4, 2]",20,13,0.15118743441159915,1,0.005,-1
5,11,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.2888622750126863,1,0.005,-1
6,11,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.13241158194584665,1,0.005,-1
7,11,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.2984748558046002,1,0.005,-1
8,11,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.18159260482766348,1,0.005,-1
9,11,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.09357123614976603,1,0.005,-1
10,11,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25948654583219916,1,0.005,-1
11,11,17,"[5, 5, 5, 3, 8, 6, 4, 6, 3, 6]",39,12,0.09339000395441105,1,0.005,-1
12,11,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.2627438087989543,1,0.005,-1
13,11,19,"[2, 4, 6, 3, 6, 2, 5, 5, 3, 3]",29,10,0.13850443547949223,1,0.005,-1
14,11,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.06747136074378014,1,0.005,-1
15,11,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.17392692974165283,1,0.005,-1
16,11,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.2113377866417999,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,12,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.06747136074378014,1,0.005,-1
3,12,25,"[3, 7, 3, 5, 7, 3, 6, 6, 3, 5]",36,12,0.09357123614976603,1,0.005,-1
4,12,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.17392692974165283,1,0.005,-1
5,12,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.1623731422245426,1,0.005,-1
6,12,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.2627438087989543,1,0.005,-1
7,12,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2226037346202834,1,0.005,-1
8,12,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.13241158194584665,1,0.005,-1
9,12,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.2888622750126863,1,0.005,-1
10,12,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.15813674401147657,1,0.005,-1
11,12,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.10294204816839815,1,0.005,-1
12,12,22,"[2, 2, 2, 2, 7, 7, 8, 7, 7, 8]",35,17,0.19725608691079333,1,0.005,-1
13,12,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.1377353673736141,1,0.005,-1
14,12,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.2340248635296233,1,0.005,-1
15,12,24,"[2, 5, 1, 2, 5, 0, 0, 3, 4, 3]",13,12,0.2984748558046002,1,0.005,-1
16,12,23,"[2, 6, 1, 3, 2, 5, 1, 5, 6, 6]",24,13,0.18629232957661324,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,13,21,"[8, 10, 5, 5, 8, 3, 8, 6, 8, 7]",52,16,0.09934632850801799,1,0.005,-1
3,13,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.2627438087989543,1,0.005,-1
4,13,16,"[3, 7, 2, 3, 4, 2, 4, 7, 4, 2]",25,13,0.13241158194584665,1,0.005,-1
5,13,9,"[1, 10, 3, 3, 8, 6, 3, 8, 4, 6]",41,11,0.1623731422245426,1,0.005,-1
6,13,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.15813674401147657,1,0.005,-1
7,13,8,"[2, 4, 2, 2, 1, 1, 5, 2, 3, 8]",20,10,0.2113377866417999,1,0.005,-1
8,13,5,"[5, 2, 3, 4, 3, 4, 6, 3, 4, 2]",25,11,0.14931374215482934,1,0.005,-1
9,13,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2226037346202834,1,0.005,-1
10,13,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25948654583219916,1,0.005,-1
11,13,1,"[4, 2, 3, 1, 3, 4, 1, 5, 1, 4]",15,13,0.18232193008467662,1,0.005,-1
12,13,11,"[6, 7, 4, 6, 4, 8, 5, 7, 4, 6]",42,15,0.06747136074378014,1,0.005,-1
13,13,4,"[2, 8, 3, 3, 5, 3, 8, 4, 4, 8]",36,12,0.13882393571658885,1,0.005,-1
14,13,22,"[2, 2, 2, 2, 7, 7, 8, 7, 7, 8]",35,17,0.19725608691079333,1,0.005,-1
15,13,6,"[0, 14, 1, 6, 5, 4, 5, 6, 4, 2]",31,16,0.2618035122971893,1,0.005,-1
16,13,13,"[1, 3, 1, 1, 3, 4, 2, 3, 2, 3]",10,13,0.1377353673736141,1,0.005,-1
1,rounds,id,label,train_samples,test_samples,distance,local_steps,learning_rate,last_loss
2,14,14,"[3, 6, 5, 6, 3, 1, 0, 1, 1, 3]",15,14,0.2888622750126863,1,0.005,-1
3,14,20,"[2, 3, 2, 3, 3, 1, 3, 4, 3, 3]",12,15,0.10294204816839815,1,0.005,-1
4,14,0,"[114, 158, 100, 112, 123, 120, 118, 143, 107, 135]",46,16,0.0,1,0.005,-1
5,14,5,"[5, 2, 3, 4, 3, 4, 6, 3, 4, 2]",25,11,0.14931374215482934,1,0.005,-1
6,14,3,"[6, 1, 3, 4, 7, 7, 4, 7, 1, 2]",28,14,0.2226037346202834,1,0.005,-1
7,14,26,"[2, 4, 4, 3, 3, 5, 3, 2, 4, 1]",21,10,0.15813674401147657,1,0.005,-1
8,14,15,"[1, 0, 1, 2, 3, 4, 4, 2, 2, 3]",11,11,0.25948654583219916,1,0.005,-1
9,14,29,"[10, 9, 5, 4, 2, 3, 6, 3, 2, 8]",41,11,0.18159260482766348,1,0.005,-1
10,14,10,"[3, 5, 2, 4, 0, 5, 3, 0, 2, 3]",16,11,0.2981809593015526,1,0.005,-1
11,14,2,"[7, 5, 3, 7, 2, 4, 0, 14, 4, 3]",33,16,0.2627438087989543,1,0.005,-1
12,14,7,"[3, 1, 6, 5, 5, 4, 5, 4, 3, 3]",22,17,0.17392692974165283,1,0.005,-1
13,14,18,"[3, 1, 4, 6, 2, 3, 2, 1, 2, 7]",14,17,0.2340248635296233,1,0.005,-1
14,14,22,"[2, 2, 2, 2, 7, 7, 8, 7, 7, 8]",35,17,0.19725608691079333,1,0.005,-1
